customerID,Name,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,Churn Score,CLTV,Churn Reason,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score.1,Churn Category
7964-VEXDG,Bishwas Dhami,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Cash,2410.5,52416.0,No,0,62,4579,,1,United States,California,Anaheim,92802,"33.807864, -117.923782",33.807864,-117.923782,61,No,No,No,0,Offer D,401.70000000000005,24,No,No,Yes,0.0,0,8435.7,60851.700000000004,3,Stayed,62,0
2404-JIBFC,Barsha Karn,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,2553.0,139738.5,No,0,67,5661,,1,United States,California,Anaheim,92804,"33.818, -117.974404",33.818,-117.974404,37,No,Yes,Yes,1,None,251.70000000000002,52,Yes,Yes,Yes,0.0,0,13843.500000000004,153582.0,3,Stayed,67,0
8029-XYPWT,Sahil Giri,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,3451.5,240498.0,No,0,53,4438,,1,United States,California,Anaheim,92806,"33.83796, -117.870494",33.83796,-117.870494,72,No,Yes,Yes,1,Offer A,1404.6,18,No,Yes,Yes,0.0,0,99726.59999999999,340224.6,4,Stayed,53,0
4632-PAOYU,Nabin Thapa Magar,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,598.5,13005.0,No,0,61,2233,,1,United States,California,Anaheim,92808,"33.850452, -117.726668",33.850452,-117.726668,37,No,Yes,Yes,1,Offer D,1122.0,0,No,No,No,0.0,0,24684.0,37689.0,3,Stayed,61,0
2990-OGYTD,Mamta Chalise,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mobile Banking,2584.5,176515.5,No,0,31,5037,,1,United States,California,Fullerton,92831,"33.879983, -117.895482",33.879983,-117.895482,41,No,Yes,Yes,1,Offer A,96.0,23,Yes,Yes,Yes,0.0,0,6432.0,182947.5,5,Stayed,31,0
6646-JPPHA,Amrita Raut,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Cash,2365.5,31314.0,No,0,44,5327,,1,United States,California,Fullerton,92832,"33.868316, -117.929029",33.868316,-117.929029,76,No,No,No,0,None,1440.3,2,No,No,No,0.0,1500,20164.2,52978.200000000004,3,Stayed,44,0
7658-UYUQS,Naman Dhami,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mobile Banking,2596.5,55717.5,No,0,67,5318,,1,United States,California,Fullerton,92835,"33.902211, -117.914922",33.902211,-117.914922,71,No,Yes,No,0,None,669.0,9,No,No,Yes,0.0,0,14049.0,69766.5,5,Stayed,67,0
7880-XSOJX,Vikram Kathayat,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,eSewa,1272.0,4392.0,No,0,74,4282,,1,United States,California,Garden Grove,92840,"33.787165, -117.931889",33.787165,-117.931889,50,No,No,No,0,None,0.0,23,No,Yes,Yes,0.0,0,0.0,4392.0,4,Stayed,74,0
4589-IUAJB,Charan Danwar,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,727.5,51724.5,No,0,75,4118,,1,United States,California,Garden Grove,92843,"33.764018, -117.931507",33.764018,-117.931507,36,No,Yes,Yes,1,Offer A,856.1999999999999,0,No,No,No,0.0,0,59934.0,111658.5,4,Stayed,75,0
8746-BFOAJ,Omkar Adhikari,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,615.0,12886.5,No,0,62,5766,,1,United States,California,Garden Grove,92845,"33.782955, -118.026456",33.782955,-118.026456,79,No,No,No,0,None,696.9,0,No,No,No,0.0,0,14634.9,27521.4,4,Stayed,62,0
8457-XIGKN,Saroj Thakuri,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),588.0,10684.5,No,0,27,5909,,1,United States,California,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639,46,No,No,No,0,Offer D,873.6,0,No,No,No,0.0,0,17472.0,28156.5,4,Stayed,27,0
6072-NUQCB,Harka Giri,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,607.5,14647.5,No,0,51,3339,,1,United States,California,Villa Park,92861,"33.817473, -117.810462",33.817473,-117.810462,50,No,Yes,Yes,1,Offer D,1131.0,0,No,No,No,0.0,0,24882.000000000004,39529.5,3,Stayed,51,0
8838-GPHZP,Pinki Duwadi,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,618.0,38961.0,No,0,23,6469,,1,United States,California,Orange,92866,"33.784597, -117.844535",33.784597,-117.844535,25,Yes,No,No,0,None,497.1,0,No,No,No,0.0,0,31317.300000000003,70278.3,5,Stayed,23,0
8750-QWZAJ,Nabila Sigdel,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,594.0,41362.5,No,0,22,5169,,1,United States,California,Orange,92867,"33.81859, -117.821288",33.81859,-117.821288,38,No,Yes,Yes,1,Offer A,1453.1999999999998,0,No,No,No,0.0,0,101724.0,143086.49999999997,4,Stayed,22,0
6918-UMQCG,Amala Rakhal,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Cash,2406.0,11527.5,No,0,46,3391,,1,United States,California,Orange,92869,"33.792791, -117.789749",33.792791,-117.789749,25,Yes,No,No,0,Offer E,1465.8,59,No,No,Yes,0.0,0,7329.0,18856.5,3,Stayed,46,0
0675-NCDYU,Sakshi Giri,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3492.0,256297.5,No,0,74,6491,,1,United States,California,Placentia,92870,"33.881158, -117.854783",33.881158,-117.854783,61,No,Yes,Yes,1,Offer A,865.8,20,Yes,Yes,Yes,0.0,0,62337.600000000006,318635.1,3,Stayed,74,0
6339-DKLMK,Lila Danwar,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,949.5,11698.5,No,0,49,4959,,1,United States,California,Corona,92879,"33.893823, -117.531446",33.893823,-117.531446,27,Yes,No,No,0,Offer D,0.0,27,No,No,Yes,0.0,0,0.0,11698.5,3,Stayed,49,0
1346-PJWTK,Safal Gotame,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),2824.5,171955.5,No,0,70,4806,,1,United States,California,Corona,92880,"33.918043, -117.617809",33.918043,-117.617809,63,No,Yes,Yes,1,None,531.9,2,Yes,Yes,Yes,0.0,0,32445.899999999998,204401.4,3,Stayed,70,0
5088-QZLRL,Bhavya Rijal,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,619.5,619.5,No,0,56,2729,,1,United States,California,Corona,92881,"33.833686, -117.513063",33.833686,-117.513063,50,No,No,No,0,Offer E,44.1,0,No,No,No,0.0,0,44.1,663.6,5,Joined,56,0
8023-QHAIO,Jamuna Gurung,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mobile Banking,2305.5,128272.5,No,0,66,6035,,1,United States,California,Corona,92882,"33.819385, -117.600213",33.819385,-117.600213,72,No,Yes,Yes,7,Offer B,826.8,29,No,Yes,No,0.0,3600,46300.799999999996,178173.3,3,Stayed,66,0
4397-FRLTA,Krithya Mali,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,604.5,2535.0,No,0,75,5535,,1,United States,California,Corona,92883,"33.762351, -117.488725",33.762351,-117.488725,35,No,No,No,0,Offer E,976.1999999999999,0,No,No,No,0.0,0,3904.7999999999997,6439.8,4,Stayed,75,0
3057-VJJQE,Nischay Kathayat,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,eSewa,1657.5,57723.0,No,0,24,5498,,1,United States,California,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202,64,No,No,No,0,None,611.7,21,No,No,Yes,0.0,0,21409.5,79132.5,3,Stayed,24,0
2302-OUZXB,Swapnil Tuladhar,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mobile Banking,2464.5,173529.0,No,0,70,4552,,1,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,62,No,Yes,Yes,5,Offer A,660.3000000000001,5,Yes,No,Yes,0.0,0,47541.6,221070.6,5,Stayed,70,0
8133-ANHHJ,Nikita Mahaseth,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mobile Banking,3090.0,154986.0,No,0,75,5023,,1,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,77,No,No,No,0,Offer B,1094.1,21,Yes,Yes,Yes,0.0,0,53610.9,208596.9,4,Stayed,75,0
2270-CHBFN,Mahi Thapa Magar,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),2853.0,121816.5,No,0,20,2221,,1,United States,California,Ventura,93004,"34.278697, -119.167798",34.278697,-119.167798,46,No,Yes,Yes,10,Offer B,981.5999999999999,6,No,Yes,Yes,0.0,0,43190.399999999994,165006.9,3,Stayed,20,0
5982-FPVQN,Sabitri Gartola,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Cash,2854.5,105985.5,No,0,22,3407,,1,United States,California,Camarillo,93012,"34.205504, -118.993111",34.205504,-118.993111,40,No,Yes,Yes,2,None,1230.9,15,Yes,No,Yes,0.0,0,45543.299999999996,151528.8,3,Stayed,22,0
9107-UKCKY,Gaurav Gotame,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Cash,2394.0,147444.0,No,0,24,6432,,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163,36,No,Yes,Yes,7,Offer B,836.4,5,Yes,No,No,0.0,2100,51020.399999999994,200564.4,5,Stayed,24,0
4654-ULTTN,Naresh Danwar,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),2244.0,159474.0,No,0,60,6447,,1,United States,California,Fillmore,93015,"34.408161, -118.865111",34.408161,-118.865111,34,No,Yes,Yes,9,Offer A,248.39999999999998,5,Yes,Yes,Yes,0.0,0,17387.999999999996,176862.0,3,Stayed,60,0
5546-BYZSM,Shrutika Sapkota,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,613.5,23268.0,No,0,80,2839,,1,United States,California,Oak View,93022,"34.404544, -119.302118",34.404544,-119.302118,52,No,No,No,0,Offer B,464.40000000000003,0,No,No,No,0.0,0,19040.4,42308.40000000001,5,Stayed,80,0
1492-KGETH,Nayan Yadav,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mobile Banking,2350.5,163378.5,No,0,42,4422,,1,United States,California,Ojai,93023,"34.581308, -118.931948",34.581308,-118.931948,25,Yes,Yes,Yes,2,Offer A,1077.0,59,Yes,Yes,Yes,0.0,0,75390.0,238768.5,4,Stayed,42,0
4163-HFTUK,Akul Rajbanshi,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Cash,573.0,30234.0,No,0,78,4120,,1,United States,California,Oxnard,93033,"34.156629, -119.117218",34.156629,-119.117218,34,No,No,No,0,Offer B,879.9,0,No,No,No,0.0,0,44874.899999999994,75108.90000000001,4,Stayed,78,0
8215-NGSPE,Mithila Thapa,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,600.0,25006.5,No,0,46,3413,,1,United States,California,Oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666,63,No,Yes,Yes,3,Offer B,94.2,0,No,No,No,0.0,0,3956.3999999999996,28962.899999999998,3,Stayed,46,0
8859-YSTWS,Sajan Oli,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,598.5,30135.0,No,0,44,4254,,1,United States,California,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,43,No,No,No,0,Offer B,330.59999999999997,0,No,No,No,0.0,0,15868.800000000001,46003.8,5,Stayed,44,0
7601-DHFWZ,Kripa Pujari,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),720.0,35491.5,No,0,66,3948,,1,United States,California,Simi Valley,93063,"34.296813, -118.685703",34.296813,-118.685703,54,No,No,No,0,Offer B,924.6,0,No,No,No,0.0,0,44380.799999999996,79872.29999999999,3,Stayed,66,0
1998-VHJHK,Eshita Duwadi,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,574.5,15040.5,No,0,38,5606,,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,36,No,No,No,0,None,605.4,0,No,No,No,0.0,0,16345.800000000001,31386.300000000003,5,Stayed,38,0
1707-HABPF,Kanika Pujari,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mobile Banking,2739.0,123790.50000000001,No,0,43,3191,,1,United States,California,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,65,No,No,No,0,Offer B,357.9,26,No,No,Yes,0.0,0,16463.399999999998,140253.9,4,Stayed,43,0
0487-VVUVK,Ratna Moktan,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,574.5,14328.0,No,0,57,3829,,1,United States,California,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,49,No,Yes,Yes,5,None,572.7,0,No,No,No,0.0,0,14317.5,28645.5,4,Stayed,57,0
5063-IUOKK,Hira Pant,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,592.5,7972.5,No,0,41,2016,,1,United States,California,Santa Barbara,93111,"34.460197, -119.802602",34.460197,-119.802602,56,No,No,No,0,Offer D,303.29999999999995,0,No,No,No,0.0,0,3942.9,11915.4,5,Stayed,41,0
4508-OEBEY,Madan Kc,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),2265.0,72733.5,No,0,61,5611,,1,United States,California,Goleta,93117,"34.489983, -120.091246",34.489983,-120.091246,41,No,Yes,Yes,2,None,821.1,15,Yes,Yes,Yes,0.0,0,25454.100000000002,98187.6,3,Stayed,61,0
0027-KWYKW,Gitanjali Samal,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2512.5,55498.5,No,0,78,3585,,1,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,30,No,Yes,Yes,1,Offer D,1047.3,30,No,No,Yes,0.0,0,24087.899999999998,79586.40000000001,4,Stayed,78,0
2308-STERM,Mayuri Sherpa,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,582.0,1831.5,No,0,63,5816,,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,58,No,No,No,0,None,199.5,0,No,No,No,0.0,0,399.0,2230.5,5,Joined,63,0
5982-XMDEX,Pratiksha Thapa Magar,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,795.0,50956.5,No,0,46,4404,,1,United States,California,Arvin,93203,"35.116307, -118.817644",35.116307,-118.817644,42,No,No,No,0,Offer B,1011.3000000000001,0,No,No,No,0.0,0,65734.5,116691.0,3,Stayed,46,0
6051-PTVNS,Mahita Dangol,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),574.5,29943.0,No,0,29,5390,,1,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,31,No,Yes,No,0,Offer B,831.0,0,No,No,No,0.0,0,45705.0,75648.0,3,Stayed,29,0
2877-VDUER,Bhakti Khas,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,eSewa,1227.0,41508.0,No,0,78,5691,,1,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,36,No,Yes,Yes,6,None,0.0,30,No,Yes,Yes,0.0,0,0.0,41508.0,3,Stayed,78,0
9152-AMKAK,Sanjay Rana,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,eSewa,2407.5,14802.0,No,0,26,2706,,1,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,50,No,No,No,0,Offer E,688.5,10,Yes,Yes,Yes,0.0,0,4131.0,18932.999999999996,5,Stayed,26,0
9432-VOFYX,Saramsh Shahi,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2124.0,36210.0,No,0,56,5420,,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,26,Yes,No,No,0,Offer D,1076.4,52,No,No,Yes,0.0,0,18298.800000000003,54508.8,5,Stayed,56,0
8049-WJCLQ,Hira Poudel,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,eSewa,1806.0,16905.0,No,0,52,5318,,1,United States,California,Ducor,93218,"35.846067, -119.004073",35.846067,-119.004073,50,No,Yes,Yes,5,Offer D,593.1,12,No,No,Yes,0.0,0,5931.0,22836.0,4,Stayed,52,0
6586-PSJOX,Kesar Rijal,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),1656.0,25936.5,No,0,73,3608,,1,United States,California,Earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,62,No,No,No,0,Offer D,48.9,11,No,Yes,No,0.0,2400,733.5,29070.0,4,Stayed,73,0
9705-ZJBCG,Chitralekha Poudel,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mobile Banking,1624.5,21031.5,No,0,43,4977,,1,United States,California,Frazier Park,93222,"34.907911, -119.234281",34.907911,-119.234281,51,No,Yes,Yes,5,Offer D,588.9,12,No,Yes,Yes,0.0,0,7655.7,28687.2,3,Stayed,43,0
6847-KJLTS,Lavina Mahat,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mobile Banking,3012.0,172494.0,No,0,64,4005,,1,United States,California,Frazier Park,93225,"34.827662, -118.999073",34.827662,-118.999073,72,No,Yes,Yes,8,Offer B,1420.2,28,Yes,Yes,Yes,0.0,0,82371.6,254865.6,5,Stayed,64,0
9670-BPNXF,Saru Duwadi,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),1876.5,83893.5,No,0,80,2935,,1,United States,California,Glennville,93226,"35.735694, -118.738483",35.735694,-118.738483,48,No,No,No,0,Offer B,252.0,8,No,Yes,Yes,0.0,0,11340.0,95233.5,3,Stayed,80,0
3913-FCUUW,Prena Kumale,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mobile Banking,2113.5,154971.0,No,0,48,4463,,1,United States,California,Hanford,93230,"36.29223, -119.622676",36.29223,-119.622676,52,No,Yes,Yes,8,Offer A,205.5,19,No,Yes,Yes,0.0,0,14796.0,169767.0,3,Stayed,48,0
3301-VKTGC,Unnat Subedi,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mobile Banking,2565.0,170898.0,No,0,48,4380,,1,United States,California,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117,27,Yes,Yes,Yes,1,None,890.1,85,No,No,Yes,0.0,0,60526.799999999996,231424.80000000002,3,Stayed,48,0
9555-SAHUZ,Ojaswi Thapa,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Cash,1635.0,62281.50000000001,No,0,23,5499,,1,United States,California,Kernville,93238,"35.852892, -118.397782",35.852892,-118.397782,30,No,Yes,Yes,5,None,1388.1000000000001,30,No,No,Yes,0.0,0,52747.8,115029.3,3,Stayed,23,0
0816-TSPHQ,Tilak Nepali,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,622.5,1326.0,No,0,79,3976,,1,United States,California,Kettleman City,93239,"35.996923, -120.000951",35.996923,-120.000951,35,No,No,No,0,None,830.1,0,No,No,No,0.0,0,1660.2,2986.2000000000003,3,Joined,79,0
9932-WBWIK,Yuvraj Shahi,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,610.5,6457.5,No,0,46,5597,,1,United States,California,Lake Isabella,93240,"35.607875, -118.466318",35.607875,-118.466318,43,No,No,No,0,Offer D,1436.4,0,No,No,No,0.0,0,15800.400000000001,22257.9,5,Stayed,46,0
4619-EVPHY,Parvati Parajuli,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mobile Banking,2730.0,55785.0,No,0,57,3748,,1,United States,California,Lamont,93241,"35.245035, -118.905553",35.245035,-118.905553,65,No,Yes,Yes,2,None,1165.5,2,Yes,No,Yes,0.0,0,23310.0,79095.0,5,Stayed,57,0
5286-YHCVC,Saramsh Phuyal,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mobile Banking,3144.0,224103.0,No,0,21,4165,,1,United States,California,Laton,93242,"36.444232, -119.718285",36.444232,-119.718285,58,No,Yes,Yes,4,None,1214.7,15,Yes,No,Yes,0.0,0,87458.40000000001,311561.39999999997,4,Stayed,21,0
9115-YQHGA,Poojit Bhattarai,Male,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Cash,1533.0,62787.0,No,0,67,3355,,1,United States,California,Lemoore,93245,"36.303666, -119.825657",36.303666,-119.825657,26,Yes,No,No,0,Offer B,1034.7,73,No,Yes,Yes,0.0,0,41388.0,104175.0,5,Stayed,67,0
4462-CYWMH,Hardik Yonzon,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mobile Banking,2694.0,168886.5,No,0,67,4981,,1,United States,California,Lindsay,93247,"36.205465, -119.085807",36.205465,-119.085807,65,No,Yes,Yes,7,Offer B,824.6999999999999,3,Yes,No,Yes,0.0,0,51131.4,220017.90000000002,3,Stayed,67,0
8963-MQVYN,Sarada Koirala,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cash,616.5,14095.5,No,0,44,3169,,1,United States,California,Lost Hills,93249,"35.637715, -119.893068",35.637715,-119.893068,28,Yes,No,No,0,Offer D,1319.1,0,No,No,No,0.0,0,29020.2,43115.700000000004,3,Stayed,44,0
2458-EOMRE,Nirmala Shahi,Female,0,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mobile Banking,1921.5,22018.5,No,0,24,4171,,1,United States,California,Mc Farland,93250,"35.666886, -119.186717",35.666886,-119.186717,19,Yes,No,No,0,Offer D,1228.8,52,Yes,No,No,0.0,2700,13516.8,38235.3,4,Stayed,24,0
9334-GWGOW,Uttam Joshi,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2245.5,14557.5,No,0,44,2259,,1,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885,68,No,Yes,Yes,2,None,204.29999999999998,13,No,No,Yes,0.0,0,1430.1000000000001,15987.599999999999,4,Stayed,44,0
6542-LWGXJ,Mohak Nepal,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,eSewa,750.0,2347.5,No,0,70,2730,,1,United States,California,Pixley,93256,"35.957019, -119.330928",35.957019,-119.330928,46,No,Yes,Yes,1,Offer E,0.0,12,No,No,Yes,0.0,0,0.0,2347.5,4,Joined,70,0
5567-GZKQY,Som Gauchan,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),609.0,33945.0,No,0,20,4335,,1,United States,California,Porterville,93257,"36.008958, -118.891593",36.008958,-118.891593,58,No,No,No,0,Offer B,877.5,0,No,No,No,0.0,0,50895.0,84840.0,4,Stayed,20,0
1222-LRYKO,Manil Samal,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,790.5,5521.5,No,0,22,2189,,1,United States,California,Posey,93260,"35.861928, -118.636698",35.861928,-118.636698,21,Yes,No,No,0,Offer E,1148.4,0,No,No,No,0.0,0,6890.400000000001,12411.900000000001,3,Stayed,22,0
2087-QAREY,Ishwari Thakuri,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,eSewa,1641.0,35362.5,No,0,53,5722,,1,United States,California,Sequoia National Park,93262,"36.527243, -118.594938",36.527243,-118.594938,60,No,Yes,Yes,1,Offer D,1194.8999999999999,16,No,No,Yes,0.0,0,26287.8,61650.3,3,Stayed,53,0
4423-JWZJN,Rajendra Wagle,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),2707.5,168874.5,No,0,53,4799,,1,United States,California,Springville,93265,"36.245926, -118.693138",36.245926,-118.693138,57,No,Yes,Yes,9,Offer B,1360.5,30,Yes,No,Yes,0.0,0,87072.0,255946.49999999997,4,Stayed,53,0
